timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-07-20T00:25:47,codecarbon,7b7b43b6-83d2-4369-9457-e516b0f5af0b,32.9605975151062,0.0006315303277972,1.916016017330424e-05,47.5,216.7895508007301,5.8065032958984375,0.0004348921893371,0.0019301712663573,5.315686479433074e-05,0.0024182203204887,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:26:21,codecarbon,fc6f8f3f-0ab1-40d7-92f1-a4f278aeb01b,32.72006130218506,0.0006283833959945,1.9204835534725457e-05,47.5,218.7515492303669,5.8065032958984375,0.000431719076799,0.0019216820928988,5.276909698125868e-05,0.0024061702666791,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:26:56,codecarbon,397c7c88-3724-44af-a725-9c648151c002,32.97834348678589,0.0006312864257113,1.9142454076395083e-05,47.5,220.5933114774247,5.8065032958984375,0.0004351269510057,0.0019289754320688,5.318400130017835e-05,0.0024172863843747,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:27:30,codecarbon,85de03db-53a5-468e-bb74-55fb9324121a,32.71678113937378,0.0006264704398954,1.914829081830168e-05,47.5,218.65447050490133,5.8065032958984375,0.000431674818529,0.0019144068093019,5.276365522102727e-05,0.002398845283052,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:28:04,codecarbon,8d9b01d0-4f3c-45e6-9ffc-d2a0f492b6ae,32.9689736366272,0.0006371433642407,1.932554441224563e-05,47.5,225.40430049700825,5.8065032958984375,0.0004350030190414,0.0019515410056758,5.31694184133509e-05,0.0024397134431306,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:28:39,codecarbon,dd877062-236c-4760-a9db-a2a0676678a3,33.031156063079834,0.0006319629689988,1.9132329725061527e-05,47.5,216.1169415808785,5.8065032958984375,0.0004358238748378,0.0019307823779577,5.327071298647752e-05,0.002419876965782,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:29:13,codecarbon,d3ee4fbd-0a33-4604-bbfe-3b5be5347b33,32.91241192817688,0.0006299167185913,1.9139184328573907e-05,47.5,218.96503570370712,5.8065032958984375,0.0004342528902822,0.0019247095953236,5.3079093499779145e-05,0.0024120415791056,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:29:47,codecarbon,791ac7cf-8ce0-45f5-91ef-79479dcf45b6,32.663291692733765,0.0006279350821624,1.922448870338885e-05,47.5,216.96147252443933,5.8065032958984375,0.0004309693412648,0.001920807369979,5.267689738878593e-05,0.0024044536086326,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:30:22,codecarbon,856a8125-2c4b-408f-b4db-1583607e1b1b,32.92432737350464,0.0006348873591555,1.928322944773144e-05,47.5,221.226248995507,5.8065032958984375,0.0004344117783837,0.0019435665548517,5.3096542434165416e-05,0.0024310748756696,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:30:56,codecarbon,4fcebaa7-ee37-4e0d-9779-186a5f2f05c4,32.66844940185547,0.0006324674656768,1.936019239532515e-05,47.5,217.08041231572824,5.8065032958984375,0.000431037051479,0.0019380873838024,5.2684320732684375e-05,0.0024218087560141,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
